date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2021-05-17 17:30:00,27.21,34.19,26.89,21.45,18.88,12.03,19.16,32.27,0.06,0.147,0.52
2021-05-17 18:00:00,26.53,33.85,26.72,21.68,19.04,12.15,19.16,32.27,0.059,0.147,0.523
2021-05-17 18:30:00,25.83,35.59,26.26,21.85,19.2,12.08,19.25,32.41,0.061,0.148,0.522
2021-05-17 19:00:00,24.85,40.42,25.57,21.94,19.34,12.7,19.37,32.49,0.06,0.149,0.523
2021-05-17 19:30:00,23.68,44.06,24.9,21.97,19.47,13.13,19.34,32.28,0.058,0.148,0.525
2021-05-17 20:00:00,22.72,46.76,24.28,21.97,19.61,13.38,19.53,32.22,0.06,0.148,0.523
2021-05-17 20:30:00,21.83,50.95,23.66,21.88,19.69,13.72,19.38,32.18,0.059,0.148,0.524
2021-05-17 21:00:00,20.96,54.09,23.12,21.79,19.77,13.88,19.14,32.57,0.06,0.149,0.524
2021-05-17 21:30:00,20.3,56.95,22.58,21.68,19.83,13.76,19.31,32.11,0.059,0.15,0.525
2021-05-17 22:00:00,19.79,59.03,22.08,21.53,19.88,13.78,19.15,32.47,0.059,0.151,0.525
2021-05-17 22:30:00,19.38,59.46,21.65,21.36,19.91,13.88,19.25,32.33,0.057,0.151,0.524
2021-05-17 23:00:00,18.87,60.41,21.22,21.22,19.94,14.12,19.09,32.33,0.057,0.149,0.523
2021-05-17 23:30:00,18.22,61.53,20.85,21.05,19.91,13.73,19.3,32.28,0.057,0.149,0.528
2021-05-18 00:00:00,17.85,61.8,20.52,20.88,19.91,13.32,19.27,31.96,0.057,0.149,0.526
2021-05-18 00:30:00,17.78,61.96,20.18,20.71,19.88,12.9,19.14,31.98,0.057,0.149,0.524
2021-05-18 01:00:00,17.5,63.5,19.85,20.57,19.85,12.48,19.23,32.37,0.057,0.148,0.526
2021-05-18 01:30:00,17.01,66.39,19.55,20.4,19.83,12.19,19.22,32.34,0.058,0.149,0.525
2021-05-18 02:00:00,16.97,68.46,19.28,20.24,19.8,12.03,19.18,31.97,0.056,0.148,0.525
2021-05-18 02:30:00,16.59,71.53,19.04,20.07,19.74,11.88,19.25,32.55,0.057,0.147,0.524
2021-05-18 03:00:00,16.1,74.7,18.77,19.94,19.69,12.03,18.96,32.24,0.057,0.148,0.523
2021-05-18 03:30:00,15.91,76.03,18.56,19.77,19.63,12.1,19.1,32.1,0.057,0.149,0.522
2021-05-18 04:00:00,15.63,78.05,18.32,19.61,19.58,11.92,19.07,32.16,0.056,0.147,0.524
2021-05-18 04:30:00,15.5,78.96,18.11,19.47,19.53,11.87,19.12,32.03,0.055,0.145,0.52
2021-05-18 05:00:00,15.35,79.81,17.93,19.34,19.44,11.83,19.28,32.29,0.056,0.145,0.521
2021-05-18 05:30:00,15.4,79.54,17.75,19.2,19.39,11.67,19.08,32.21,0.058,0.145,0.521
2021-05-18 06:00:00,15.75,78.41,17.57,19.07,19.34,11.57,19.04,31.94,0.058,0.145,0.523
2021-05-18 06:30:00,16.38,77.04,17.41,18.93,19.26,11.51,19.18,32.33,0.059,0.146,0.52
2021-05-18 07:00:00,17.06,76.03,17.31,18.8,19.2,11.77,19.28,32.12,0.056,0.144,0.522
2021-05-18 07:30:00,17.87,74.5,17.26,18.69,19.12,11.82,19.16,32.11,0.058,0.144,0.52
2021-05-18 08:00:00,18.29,74.11,17.26,18.59,19.04,11.88,19.1,32.31,0.058,0.143,0.521
2021-05-18 08:30:00,20.05,68.33,17.31,18.48,18.99,11.61,18.76,32.52,0.057,0.142,0.518
2021-05-18 09:00:00,21.17,64.03,17.39,18.4,18.93,11.83,19.2,32.3,0.059,0.142,0.522
2021-05-18 09:30:00,22.11,58.71,17.52,18.35,18.85,11.64,18.98,32.23,0.055,0.142,0.519
2021-05-18 10:00:00,23.13,54.78,17.77,18.32,18.8,11.65,19.09,31.95,0.056,0.139,0.519
2021-05-18 10:30:00,24.35,52.37,18.19,18.32,18.75,11.44,18.84,32.21,0.054,0.138,0.518
2021-05-18 11:00:00,25.3,49.93,18.8,18.35,18.69,11.51,18.94,32.3,0.057,0.139,0.515
2021-05-18 11:30:00,26.33,46.93,19.72,18.43,18.67,11.49,18.94,32.2,0.056,0.138,0.516
2021-05-18 12:00:00,27.04,43.95,20.82,18.59,18.64,11.61,18.75,32.1,0.057,0.139,0.516
2021-05-18 12:30:00,27.7,40.55,22.02,18.83,18.61,11.44,18.64,32.14,0.056,0.135,0.515
2021-05-18 13:00:00,28.37,39.45,23.27,19.12,18.64,11.54,18.94,32.13,0.056,0.137,0.512
2021-05-18 13:30:00,28.83,38.91,24.4,19.47,18.67,11.37,18.59,31.97,0.057,0.135,0.511
2021-05-18 14:00:00,29.04,39.63,25.51,19.88,18.72,11.42,18.55,31.94,0.055,0.135,0.511
2021-05-18 14:30:00,29.1,42.41,26.45,20.29,18.8,11.51,18.57,32.14,0.055,0.136,0.51
2021-05-18 15:00:00,29.35,41.84,27.19,20.71,18.91,11.49,18.59,32.03,0.054,0.134,0.509
2021-05-18 15:30:00,29.28,40.82,27.77,21.13,19.01,11.29,18.65,32.02,0.052,0.135,0.511
2021-05-18 16:00:00,29.27,40.28,28.19,21.53,19.15,11.35,18.42,31.88,0.048,0.133,0.509
2021-05-18 16:30:00,29.09,40.96,28.43,21.91,19.31,11.31,18.42,31.73,0.048,0.133,0.51
2021-05-18 17:00:00,28.7,42.55,28.4,22.26,19.47,11.01,18.33,31.88,0.046,0.133,0.509
2021-05-18 17:30:00,28.03,43.13,28.22,22.52,19.63,10.95,18.5,31.78,0.047,0.134,0.512
2021-05-18 18:00:00,26.96,43.72,28.01,22.73,19.8,11.01,18.28,31.74,0.047,0.133,0.51
2021-05-18 18:30:00,26.02,46.21,27.53,22.91,19.94,10.78,18.3,31.99,0.046,0.133,0.511
2021-05-18 19:00:00,25.04,48.48,26.89,23.0,20.07,11.06,18.45,31.61,0.045,0.134,0.511
2021-05-18 19:30:00,23.92,52.71,26.22,23.03,20.21,11.53,18.57,31.76,0.047,0.135,0.511
2021-05-18 20:00:00,22.21,58.81,25.57,23.0,20.32,11.88,18.21,31.64,0.047,0.135,0.513
2021-05-18 20:30:00,21.95,58.58,25.0,22.94,20.43,12.39,18.41,31.87,0.045,0.135,0.513
2021-05-18 21:00:00,20.3,66.68,24.43,22.82,20.52,12.32,18.37,32.07,0.046,0.134,0.513
2021-05-18 21:30:00,19.3,71.21,23.91,22.73,20.57,12.61,18.45,31.86,0.044,0.136,0.514
2021-05-18 22:00:00,19.66,70.19,23.39,22.58,20.63,12.83,18.37,31.96,0.047,0.135,0.515
2021-05-18 22:30:00,19.91,69.2,22.91,22.43,20.66,12.54,18.2,31.83,0.045,0.136,0.516
2021-05-18 23:00:00,19.94,69.08,22.49,22.26,20.68,12.6,18.25,31.87,0.044,0.137,0.514
2021-05-18 23:30:00,19.56,71.0,22.08,22.08,20.68,12.23,18.42,31.75,0.043,0.134,0.514
2021-05-19 00:00:00,18.85,73.8,21.74,21.91,20.66,11.7,18.36,31.71,0.044,0.135,0.516
2021-05-19 00:30:00,18.06,77.51,21.42,21.74,20.66,11.21,18.32,31.88,0.045,0.132,0.515
2021-05-19 01:00:00,17.94,78.27,21.11,21.56,20.63,10.94,18.22,31.92,0.044,0.136,0.514
2021-05-19 01:30:00,17.6,79.95,20.82,21.42,20.57,11.01,18.35,31.9,0.044,0.136,0.512
2021-05-19 02:00:00,17.33,81.8,20.54,21.25,20.54,10.9,18.29,31.97,0.044,0.136,0.515
2021-05-19 02:30:00,17.35,82.3,20.29,21.08,20.49,10.95,18.17,31.66,0.045,0.134,0.516
2021-05-19 03:00:00,17.38,82.4,20.05,20.94,20.43,10.8,18.17,31.64,0.043,0.135,0.513
2021-05-19 03:30:00,17.61,81.2,19.83,20.8,20.38,10.78,18.09,31.91,0.044,0.134,0.514
2021-05-19 04:00:00,16.8,84.6,19.66,20.63,20.32,10.81,18.39,31.79,0.043,0.134,0.512
2021-05-19 04:30:00,16.97,84.7,19.5,20.49,20.27,10.67,18.37,31.72,0.044,0.134,0.512
2021-05-19 05:00:00,17.12,84.3,19.34,20.38,20.21,10.93,18.21,31.51,0.045,0.131,0.511
2021-05-19 05:30:00,17.3,83.6,19.2,20.24,20.16,10.83,18.23,31.67,0.045,0.131,0.513
2021-05-19 06:00:00,17.39,83.4,19.07,20.13,20.07,10.67,18.21,31.53,0.044,0.132,0.511
2021-05-19 06:30:00,17.58,83.0,18.96,19.99,20.02,10.73,18.14,31.76,0.046,0.132,0.512
2021-05-19 07:00:00,17.8,82.7,18.88,19.88,19.96,10.74,18.05,31.72,0.044,0.132,0.511
2021-05-19 07:30:00,18.26,81.2,18.85,19.8,19.88,10.87,18.3,31.49,0.043,0.132,0.511
2021-05-19 08:00:00,18.58,81.1,18.88,19.72,19.83,10.71,18.32,31.57,0.046,0.131,0.509
2021-05-19 08:30:00,19.13,79.67,18.96,19.63,19.77,10.57,18.29,31.56,0.043,0.131,0.509
2021-05-19 09:00:00,20.44,75.78,19.09,19.58,19.72,10.44,18.5,31.65,0.045,0.131,0.51
2021-05-19 09:30:00,21.47,72.52,19.28,19.55,19.66,10.64,17.94,31.72,0.044,0.131,0.508
2021-05-19 10:00:00,22.15,70.54,19.61,19.53,19.61,10.38,18.18,31.6,0.046,0.127,0.51
2021-05-19 10:30:00,23.45,67.1,19.99,19.53,19.58,10.45,17.86,31.99,0.046,0.131,0.509
2021-05-19 11:00:00,24.03,64.62,20.43,19.58,19.53,10.56,18.04,31.79,0.043,0.129,0.507
2021-05-19 11:30:00,24.65,63.23,21.08,19.66,19.5,10.28,18.04,31.84,0.044,0.127,0.509
2021-05-19 12:00:00,25.54,61.77,21.71,19.77,19.47,10.58,17.84,31.81,0.044,0.125,0.506
2021-05-19 12:30:00,25.82,59.91,22.46,19.91,19.47,10.39,18.03,31.67,0.044,0.126,0.506
2021-05-19 13:00:00,26.24,58.06,23.33,20.1,19.47,10.55,18.14,31.54,0.045,0.125,0.507
2021-05-19 13:30:00,26.11,57.45,23.97,20.35,19.5,10.47,18.04,31.82,0.041,0.126,0.504
2021-05-19 14:00:00,26.63,55.07,24.4,20.6,19.53,10.48,18.07,31.52,0.042,0.126,0.505
2021-05-19 14:30:00,26.47,55.49,24.65,20.85,19.58,10.44,17.95,31.36,0.041,0.126,0.506
2021-05-19 15:00:00,25.72,59.16,24.87,21.08,19.66,10.31,17.86,31.48,0.041,0.124,0.506
2021-05-19 15:30:00,25.92,57.98,24.97,21.28,19.72,10.19,17.87,31.6,0.04,0.127,0.506
2021-05-19 16:00:00,25.71,57.56,25.0,21.45,19.8,10.29,17.88,31.71,0.04,0.126,0.505
2021-05-19 16:30:00,24.8,59.63,25.12,21.59,19.88,10.08,17.8,31.51,0.04,0.125,0.506
2021-05-19 17:00:00,23.99,60.62,25.19,21.74,19.96,10.21,17.82,31.34,0.04,0.125,0.505
2021-05-19 17:30:00,23.39,63.1,25.06,21.85,20.05,9.98,17.87,31.6,0.04,0.123,0.506
2021-05-19 18:00:00,22.85,66.27,24.84,21.94,20.13,10.4,17.83,31.63,0.04,0.124,0.505
2021-05-19 18:30:00,22.33,66.33,24.56,22.02,20.18,10.48,18.01,31.74,0.04,0.124,0.506
2021-05-19 19:00:00,21.79,70.57,24.25,22.05,20.27,10.75,17.99,31.29,0.039,0.125,0.505
2021-05-19 19:30:00,21.48,70.33,23.91,22.05,20.32,11.38,17.87,31.58,0.04,0.125,0.508
2021-05-19 20:00:00,20.99,71.19,23.54,22.02,20.38,11.61,17.77,31.55,0.04,0.126,0.507
2021-05-19 20:30:00,20.55,73.57,23.18,21.97,20.4,11.49,17.65,31.68,0.039,0.127,0.509
2021-05-19 21:00:00,20.05,76.01,22.85,21.91,20.46,11.75,17.62,31.55,0.04,0.127,0.506
2021-05-19 21:30:00,19.38,79.49,22.52,21.82,20.49,11.77,17.82,31.4,0.04,0.126,0.508
2021-05-19 22:00:00,19.25,80.3,22.2,21.74,20.52,11.89,17.65,31.37,0.038,0.127,0.509
2021-05-19 22:30:00,19.32,79.49,21.91,21.62,20.52,11.85,17.64,31.52,0.039,0.127,0.507
2021-05-19 23:00:00,19.14,79.54,21.65,21.53,20.49,11.81,17.83,31.73,0.038,0.126,0.508
2021-05-19 23:30:00,18.7,81.2,21.39,21.42,20.49,11.44,17.52,31.5,0.038,0.127,0.507
2021-05-20 00:00:00,18.3,82.6,21.16,21.31,20.49,11.09,17.94,31.37,0.037,0.126,0.508
2021-05-20 00:30:00,17.97,84.0,20.91,21.19,20.46,10.78,17.75,31.4,0.038,0.125,0.509
2021-05-20 01:00:00,17.77,85.0,20.68,21.08,20.43,10.41,17.54,31.62,0.038,0.125,0.51
2021-05-20 01:30:00,17.7,85.2,20.49,20.96,20.4,10.2,17.57,30.98,0.04,0.125,0.509
2021-05-20 02:00:00,17.14,87.2,20.29,20.85,20.35,10.37,17.72,31.54,0.038,0.128,0.509
2021-05-20 02:30:00,17.14,88.6,20.1,20.74,20.32,10.03,17.61,31.48,0.039,0.125,0.509
2021-05-20 03:00:00,17.24,88.5,19.94,20.63,20.29,10.19,17.6,31.43,0.039,0.125,0.508
2021-05-20 03:30:00,16.99,90.1,19.77,20.52,20.24,10.23,17.63,31.49,0.039,0.124,0.509
2021-05-20 04:00:00,16.82,90.5,19.63,20.4,20.18,10.07,17.58,31.5,0.036,0.126,0.508
2021-05-20 04:30:00,16.1,92.4,19.53,20.29,20.16,10.33,17.55,31.45,0.039,0.125,0.507
2021-05-20 05:00:00,16.0,93.2,19.36,20.21,20.1,10.2,17.87,31.6,0.039,0.126,0.506
2021-05-20 05:30:00,15.91,94.5,19.23,20.1,20.05,10.2,17.74,31.2,0.039,0.127,0.508
2021-05-20 06:00:00,16.6,94.2,19.07,20.02,19.99,10.22,17.9,31.36,0.038,0.123,0.507
2021-05-20 06:30:00,17.22,92.8,18.96,19.91,19.96,10.07,17.73,31.47,0.039,0.124,0.508
2021-05-20 07:00:00,17.95,91.1,18.91,19.83,19.88,10.17,17.83,31.39,0.039,0.124,0.508
2021-05-20 07:30:00,18.45,89.8,18.91,19.74,19.85,10.05,17.67,31.51,0.038,0.122,0.508
2021-05-20 08:00:00,18.9,87.9,18.96,19.66,19.8,9.94,17.43,31.37,0.039,0.124,0.506
2021-05-20 08:30:00,18.83,88.1,19.07,19.61,19.74,9.97,17.44,31.42,0.04,0.124,0.506
2021-05-20 09:00:00,18.98,88.8,19.2,19.55,19.69,9.96,17.66,31.43,0.039,0.123,0.508
2021-05-20 09:30:00,19.57,85.6,19.34,19.55,19.66,10.02,17.64,31.45,0.039,0.124,0.507
2021-05-20 10:00:00,19.87,84.2,19.5,19.53,19.61,10.04,17.77,31.59,0.038,0.123,0.504
2021-05-20 10:30:00,19.83,82.8,19.69,19.53,19.58,9.84,17.56,31.36,0.039,0.124,0.504
2021-05-20 11:00:00,19.63,81.4,19.83,19.55,19.53,9.79,17.66,31.45,0.039,0.123,0.506
2021-05-20 11:30:00,19.39,83.8,19.96,19.55,19.5,9.86,17.69,31.61,0.042,0.124,0.505
2021-05-20 12:00:00,19.66,83.5,20.05,19.58,19.5,9.94,17.65,31.55,0.041,0.123,0.504
2021-05-20 12:30:00,20.16,79.79,20.1,19.61,19.47,9.78,17.37,31.4,0.039,0.122,0.501
2021-05-20 13:00:00,20.59,78.57,20.24,19.63,19.47,9.68,17.55,31.35,0.039,0.122,0.502
2021-05-20 13:30:00,20.75,77.8,20.38,19.66,19.44,9.65,17.74,31.32,0.038,0.122,0.504
2021-05-20 14:00:00,20.88,77.98,20.57,19.72,19.44,9.73,17.5,31.41,0.04,0.121,0.504
2021-05-20 14:30:00,21.29,77.33,20.68,19.77,19.44,9.62,17.63,31.49,0.038,0.122,0.503
2021-05-20 15:00:00,22.46,73.36,20.82,19.8,19.44,9.7,17.51,31.4,0.038,0.121,0.506
2021-05-20 15:30:00,23.18,70.74,21.05,19.85,19.44,9.68,17.51,31.31,0.036,0.122,0.503
2021-05-20 16:00:00,23.19,70.17,21.59,19.91,19.44,9.57,17.46,31.49,0.037,0.12,0.502
2021-05-20 16:30:00,22.99,71.53,22.29,20.02,19.47,9.66,17.51,31.27,0.037,0.122,0.501
2021-05-20 17:00:00,23.25,70.62,22.67,20.16,19.47,9.61,17.62,31.66,0.037,0.119,0.501
2021-05-20 17:30:00,23.24,70.3,22.82,20.29,19.5,9.92,17.41,31.62,0.037,0.121,0.5
2021-05-20 18:00:00,22.98,71.75,22.91,20.43,19.53,9.54,17.38,31.26,0.037,0.121,0.503
2021-05-20 18:30:00,22.5,73.93,22.88,20.57,19.58,9.73,17.55,31.26,0.038,0.12,0.503
2021-05-20 19:00:00,21.97,76.63,22.76,20.66,19.61,9.69,17.39,31.34,0.037,0.121,0.502
2021-05-20 19:30:00,21.45,78.15,22.58,20.74,19.66,10.18,17.54,31.18,0.036,0.119,0.503
2021-05-20 20:00:00,20.53,80.9,22.35,20.8,19.69,10.36,17.47,31.4,0.036,0.12,0.501
2021-05-20 20:30:00,19.18,86.3,22.05,20.82,19.74,10.82,17.47,31.44,0.038,0.122,0.503
2021-05-20 21:00:00,19.12,85.8,21.74,20.8,19.77,11.26,17.66,31.34,0.037,0.121,0.505
2021-05-20 21:30:00,18.7,86.2,21.42,20.77,19.8,11.31,17.64,31.28,0.037,0.12,0.503
2021-05-20 22:00:00,18.27,86.9,21.11,20.74,19.83,11.02,17.46,31.33,0.038,0.122,0.504
2021-05-20 22:30:00,17.71,88.3,20.82,20.66,19.85,11.27,17.49,31.4,0.036,0.123,0.504
2021-05-20 23:00:00,17.8,88.5,20.54,20.57,19.85,11.0,17.53,31.37,0.037,0.12,0.505
2021-05-20 23:30:00,17.47,88.6,20.29,20.49,19.85,10.6,17.59,31.2,0.037,0.12,0.504
2021-05-21 00:00:00,17.29,88.6,20.07,20.4,19.85,10.14,17.52,31.15,0.035,0.122,0.505
2021-05-21 00:30:00,16.74,90.0,19.85,20.29,19.83,9.94,17.48,31.32,0.036,0.119,0.506
2021-05-21 01:00:00,16.59,91.6,19.63,20.21,19.83,9.63,17.72,31.5,0.036,0.121,0.503
2021-05-21 01:30:00,15.75,91.1,19.42,20.1,19.8,9.88,17.48,31.45,0.034,0.121,0.504
2021-05-21 02:00:00,14.98,94.1,19.23,20.02,19.77,9.59,17.62,31.33,0.035,0.121,0.504
2021-05-21 02:30:00,15.06,95.5,19.04,19.88,19.74,9.67,17.41,31.24,0.036,0.12,0.504
2021-05-21 03:00:00,15.34,96.2,18.83,19.8,19.72,9.37,17.2,30.91,0.035,0.122,0.505
2021-05-21 03:30:00,15.82,95.8,18.64,19.69,19.66,9.53,17.48,31.46,0.037,0.119,0.505
2021-05-21 04:00:00,16.2,95.0,18.45,19.58,19.61,9.64,17.51,31.54,0.036,0.12,0.503
2021-05-21 04:30:00,15.77,94.7,18.3,19.47,19.58,9.7,17.63,31.43,0.035,0.121,0.504
2021-05-21 05:00:00,15.06,95.3,18.17,19.36,19.53,9.36,17.23,31.25,0.036,0.119,0.505
2021-05-21 05:30:00,14.44,96.2,18.03,19.26,19.47,9.74,17.43,31.22,0.036,0.122,0.503
2021-05-21 06:00:00,15.03,97.2,17.9,19.17,19.42,9.54,17.23,31.27,0.035,0.119,0.503
2021-05-21 06:30:00,16.12,97.2,17.77,19.07,19.36,9.69,17.38,31.38,0.037,0.119,0.502
2021-05-21 07:00:00,17.33,94.8,17.7,18.99,19.34,9.63,17.4,31.18,0.037,0.12,0.504
2021-05-21 07:30:00,18.83,90.1,17.67,18.91,19.26,9.53,17.35,31.39,0.037,0.118,0.504
2021-05-21 08:00:00,20.15,84.8,17.75,18.83,19.23,9.63,17.55,31.37,0.037,0.12,0.503
2021-05-21 08:30:00,21.21,79.58,17.88,18.75,19.17,9.51,17.46,31.47,0.038,0.119,0.504
2021-05-21 09:00:00,21.89,75.84,18.03,18.72,19.12,9.38,17.28,31.45,0.037,0.117,0.503
2021-05-21 09:30:00,22.84,73.08,18.24,18.69,19.07,9.38,17.63,31.24,0.037,0.12,0.503
2021-05-21 10:00:00,23.74,70.7,18.59,18.67,19.01,9.25,17.35,31.28,0.036,0.117,0.502
2021-05-21 10:30:00,24.94,68.23,19.07,18.69,18.99,9.38,17.3,31.4,0.036,0.117,0.5
2021-05-21 11:00:00,25.89,66.32,19.72,18.77,18.96,9.26,17.32,31.24,0.038,0.116,0.501
2021-05-21 11:30:00,26.52,64.43,20.63,18.88,18.93,9.39,17.16,31.5,0.036,0.117,0.501
2021-05-21 12:00:00,27.13,61.39,21.74,19.04,18.91,9.37,17.41,31.32,0.037,0.116,0.5
2021-05-21 12:30:00,27.89,59.05,22.94,19.31,18.93,9.52,17.21,31.13,0.036,0.114,0.499
2021-05-21 13:00:00,28.34,56.71,24.18,19.61,18.93,9.19,16.93,31.14,0.038,0.115,0.496
2021-05-21 13:30:00,28.51,54.86,25.38,19.96,18.99,9.54,17.07,30.97,0.037,0.113,0.497
2021-05-21 14:00:00,29.48,53.8,26.45,20.35,19.07,9.47,16.93,31.08,0.037,0.115,0.496
2021-05-21 14:30:00,29.43,52.89,27.4,20.8,19.15,9.7,17.06,31.36,0.037,0.112,0.494
2021-05-21 15:00:00,29.12,52.58,28.15,21.22,19.26,9.81,16.64,31.2,0.035,0.115,0.495
2021-05-21 15:30:00,29.29,52.8,28.68,21.65,19.39,9.43,16.68,31.17,0.034,0.111,0.493
2021-05-21 16:00:00,29.46,53.96,28.9,22.05,19.53,9.66,16.66,30.93,0.033,0.109,0.493
2021-05-21 16:30:00,29.34,54.97,29.07,22.43,19.69,9.5,16.61,30.83,0.033,0.109,0.491
2021-05-21 17:00:00,29.24,54.97,29.04,22.73,19.85,9.08,16.37,31.04,0.032,0.109,0.493
2021-05-21 17:30:00,28.8,55.03,28.9,23.0,20.02,9.23,16.68,30.92,0.031,0.109,0.494
2021-05-21 18:00:00,28.13,57.21,28.72,23.21,20.18,9.25,16.69,30.85,0.032,0.108,0.493
2021-05-21 18:30:00,27.49,58.67,28.22,23.36,20.32,8.8,16.63,30.92,0.032,0.109,0.495
2021-05-21 19:00:00,26.53,63.09,27.7,23.45,20.46,9.07,16.61,31.02,0.031,0.109,0.493
2021-05-21 19:30:00,25.61,66.47,27.12,23.51,20.63,9.22,16.44,31.19,0.032,0.109,0.493
2021-05-21 20:00:00,24.43,71.48,26.59,23.51,20.74,9.69,16.51,30.85,0.031,0.109,0.494
2021-05-21 20:30:00,24.14,72.93,26.06,23.45,20.82,9.77,16.42,30.87,0.03,0.108,0.496
2021-05-21 21:00:00,23.41,75.85,25.57,23.39,20.94,10.18,16.27,31.04,0.031,0.109,0.495
2021-05-21 21:30:00,23.38,77.25,25.12,23.33,20.99,10.22,16.19,30.91,0.031,0.11,0.495
2021-05-21 22:00:00,23.25,78.16,24.71,23.24,21.05,10.4,16.62,30.93,0.032,0.109,0.495
2021-05-21 22:30:00,22.96,79.65,24.37,23.12,21.11,10.77,16.44,30.97,0.032,0.111,0.495
2021-05-21 23:00:00,22.44,82.3,24.06,23.0,21.13,10.67,16.29,30.95,0.031,0.11,0.495
2021-05-21 23:30:00,22.1,83.8,23.75,22.88,21.16,10.68,16.39,31.05,0.03,0.11,0.496
2021-05-22 00:00:00,21.54,85.6,23.51,22.76,21.16,10.84,16.28,30.85,0.03,0.109,0.495
2021-05-22 00:30:00,21.25,87.2,23.24,22.64,21.16,10.31,16.61,30.93,0.03,0.11,0.495
2021-05-22 01:00:00,21.19,88.1,22.97,22.52,21.13,10.66,16.44,30.85,0.03,0.11,0.497
2021-05-22 01:30:00,21.05,89.1,22.7,22.4,21.13,10.8,16.59,31.01,0.029,0.109,0.497
2021-05-22 02:00:00,20.76,90.4,22.46,22.26,21.11,10.57,16.22,30.75,0.029,0.109,0.497
2021-05-22 02:30:00,20.75,91.1,22.23,22.14,21.08,10.41,16.32,30.94,0.03,0.108,0.496
2021-05-22 03:00:00,20.57,91.5,22.02,22.02,21.05,10.21,16.51,30.67,0.03,0.108,0.494
2021-05-22 03:30:00,20.75,91.6,21.82,21.91,21.02,10.4,16.46,30.76,0.03,0.11,0.496
2021-05-22 04:00:00,20.75,91.6,21.62,21.79,20.99,10.23,16.29,30.98,0.03,0.108,0.494
2021-05-22 04:30:00,20.47,92.5,21.48,21.68,20.96,10.24,16.25,30.82,0.031,0.109,0.497
2021-05-22 05:00:00,20.04,92.9,21.31,21.59,20.94,9.99,16.32,30.73,0.03,0.109,0.493
2021-05-22 05:30:00,19.41,94.4,21.16,21.48,20.88,9.86,16.48,30.62,0.029,0.108,0.496
2021-05-22 06:00:00,19.69,95.3,20.99,21.39,20.82,9.57,16.51,30.82,0.031,0.108,0.494
2021-05-22 06:30:00,20.31,94.1,20.85,21.28,20.8,9.86,16.24,30.59,0.031,0.108,0.493
2021-05-22 07:00:00,21.26,91.1,20.74,21.19,20.74,9.6,16.24,30.73,0.029,0.109,0.492
2021-05-22 07:30:00,22.12,88.1,20.71,21.08,20.71,9.43,16.51,30.86,0.03,0.108,0.491
2021-05-22 08:00:00,23.14,84.3,20.74,20.99,20.66,9.0,16.25,30.59,0.032,0.107,0.494
2021-05-22 08:30:00,24.01,81.1,20.82,20.94,20.6,8.62,16.17,30.58,0.031,0.107,0.493
2021-05-22 09:00:00,24.88,77.69,20.96,20.88,20.57,8.55,16.35,30.53,0.031,0.106,0.491
2021-05-22 09:30:00,25.8,75.32,21.19,20.85,20.52,8.4,16.17,30.62,0.031,0.107,0.492
2021-05-22 10:00:00,26.83,70.98,21.48,20.85,20.49,8.37,16.3,30.54,0.03,0.106,0.491
2021-05-22 10:30:00,27.94,67.21,21.91,20.88,20.46,8.19,16.17,30.5,0.03,0.107,0.492
2021-05-22 11:00:00,28.41,64.54,22.55,20.91,20.43,8.25,16.06,30.8,0.029,0.105,0.492
2021-05-22 11:30:00,29.05,61.76,23.42,21.02,20.4,8.24,16.17,30.64,0.03,0.106,0.488
2021-05-22 12:00:00,29.78,59.27,24.46,21.19,20.4,8.4,16.16,30.7,0.029,0.104,0.489
2021-05-22 12:30:00,30.01,56.87,25.51,21.42,20.4,8.53,16.25,30.46,0.031,0.103,0.489
2021-05-22 13:00:00,30.63,55.79,26.52,21.68,20.43,8.52,15.94,30.78,0.03,0.104,0.485
2021-05-22 13:30:00,31.31,53.45,27.36,22.0,20.49,8.66,15.75,30.53,0.03,0.102,0.484
2021-05-22 14:00:00,31.9,48.35,28.15,22.35,20.54,8.56,15.78,30.52,0.03,0.101,0.482
2021-05-22 14:30:00,32.3,46.38,28.97,22.7,20.63,8.88,15.59,30.49,0.03,0.099,0.483
2021-05-22 15:00:00,32.52,45.61,29.73,23.06,20.74,9.03,15.57,30.36,0.029,0.1,0.479
2021-05-22 15:30:00,32.69,46.59,30.32,23.39,20.85,9.79,15.66,30.15,0.03,0.098,0.478
2021-05-22 16:00:00,32.59,46.24,30.73,23.75,20.96,9.99,15.29,30.46,0.028,0.095,0.479
2021-05-22 16:30:00,31.85,47.52,31.0,24.09,21.11,10.11,15.25,29.93,0.027,0.094,0.475
2021-05-22 17:00:00,30.99,48.68,31.0,24.4,21.25,9.94,15.43,30.23,0.026,0.094,0.478
2021-05-22 17:30:00,30.56,48.54,30.62,24.62,21.39,9.57,15.23,30.26,0.028,0.094,0.477
2021-05-22 18:00:00,29.89,49.12,30.17,24.81,21.53,9.19,15.11,30.13,0.024,0.094,0.475
2021-05-22 18:30:00,28.85,52.24,29.69,24.93,21.68,8.84,15.12,30.12,0.027,0.093,0.476
2021-05-22 19:00:00,28.02,54.87,29.15,25.0,21.82,7.76,14.83,30.09,0.025,0.096,0.475
