date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm（℃）,TC_20cm（℃）,TC_30cm（℃）,OT,OT3,EC_10cm（us/cm）,EC_20cm（us/cm）,EC_30cm（us/cm）
2025-03-28 08:50:00,10.93,72.22,20.30,22.60,20.60,19.60,29.50,25.00,28.00,32.33
2025-03-28 08:55:00,11.00,71.03,20.30,22.60,20.60,19.62,29.40,28.67,27.25,34.67
2025-03-28 09:00:00,11.03,71.30,20.30,22.60,20.60,19.57,29.37,32.00,32.50,35.00
2025-03-28 09:05:00,11.10,70.73,20.30,22.60,20.60,19.70,29.43,26.00,27.00,30.75
2025-03-28 09:10:00,11.10,69.33,20.30,22.60,20.60,19.60,29.33,27.00,26.67,36.67
2025-03-28 09:15:00,10.93,68.62,20.30,22.60,20.60,19.57,29.33,26.67,34.33,34.67
2025-03-28 09:20:00,10.90,67.27,20.30,22.60,20.60,19.57,29.43,28.33,27.33,42.00
2025-03-28 09:25:00,10.80,67.20,20.30,22.60,20.60,19.60,29.40,23.50,28.67,34.33
2025-03-28 09:30:00,10.73,68.17,20.30,22.60,20.60,19.50,29.47,25.33,25.33,32.00
2025-03-28 09:35:00,10.97,68.30,20.30,22.57,20.60,19.60,29.38,27.33,27.33,30.25
2025-03-28 09:40:00,11.10,66.47,20.30,22.60,20.60,19.60,29.37,26.00,30.33,31.33
2025-03-28 09:45:00,11.20,66.58,20.30,22.53,20.60,19.60,29.37,24.33,29.67,39.00
2025-03-28 09:50:00,11.23,66.67,20.30,22.57,20.60,19.57,29.47,25.75,25.00,33.33
2025-03-28 09:55:00,11.30,66.40,20.30,22.50,20.60,19.55,29.43,28.33,28.00,37.00
2025-03-28 10:00:00,11.30,65.43,20.30,22.40,20.60,19.57,29.37,30.67,25.00,34.67
2025-03-28 10:05:00,11.30,66.30,20.30,22.37,20.60,19.60,29.43,29.33,23.33,33.67
2025-03-28 10:10:00,11.50,67.60,20.30,22.30,20.60,19.43,29.45,24.00,26.00,31.67
2025-03-28 10:15:00,11.80,67.63,20.30,22.10,20.60,19.57,29.47,25.00,26.00,30.67
2025-03-28 10:20:00,12.10,68.67,20.27,21.87,20.60,19.67,29.43,32.00,29.67,31.67
2025-03-28 10:25:00,12.10,68.03,20.30,21.67,20.60,19.60,29.50,25.33,27.33,31.67
2025-03-28 10:30:00,12.10,69.30,20.27,21.63,20.60,19.50,29.30,25.67,31.33,32.00
2025-03-28 10:35:00,12.03,69.37,20.17,21.62,20.60,19.43,29.43,29.67,29.50,34.00
2025-03-28 10:40:00,12.07,70.40,20.07,21.60,20.60,19.60,29.27,28.00,26.00,31.33
2025-03-28 10:45:00,12.17,70.30,20.00,21.60,20.60,19.53,29.37,26.00,25.67,33.33
2025-03-28 10:50:00,12.20,69.87,19.83,21.60,20.60,19.50,29.55,25.67,25.33,31.50
2025-03-28 10:55:00,12.30,69.07,19.63,21.60,20.60,19.60,29.43,26.33,32.00,31.67
2025-03-28 11:00:00,12.20,68.67,19.45,21.60,20.60,19.53,29.40,25.00,26.00,31.33
2025-03-28 11:05:00,12.27,68.03,19.37,21.60,20.60,19.50,29.37,27.67,26.00,32.67
2025-03-28 11:10:00,12.20,68.58,19.33,21.60,20.60,19.53,29.43,25.67,26.00,33.67
2025-03-28 11:15:00,12.40,69.07,19.30,21.60,20.20,19.70,29.47,24.50,30.67,33.67
2025-03-28 11:20:00,12.60,69.80,19.30,21.60,20.20,19.50,29.47,27.67,36.33,33.33
2025-03-28 11:25:00,12.57,67.37,19.30,21.60,20.20,19.53,29.53,25.33,26.33,34.00
2025-03-28 11:30:00,12.53,69.07,19.30,21.60,20.20,19.60,29.40,27.67,32.00,32.33
2025-03-28 11:35:00,12.63,67.17,19.30,21.60,20.20,19.50,29.40,26.33,26.67,32.67
2025-03-28 11:40:00,12.73,68.23,19.30,21.60,20.20,19.57,29.40,28.00,27.67,31.33
2025-03-28 11:45:00,12.80,67.43,19.30,21.60,20.20,19.50,29.43,33.00,25.00,31.50
2025-03-28 11:50:00,12.83,68.23,19.30,21.60,20.20,19.50,29.57,28.00,25.67,36.67
2025-03-28 11:55:00,12.90,67.87,19.30,21.60,20.20,19.53,29.63,25.00,25.00,32.67
2025-03-28 12:00:00,12.97,67.97,19.30,21.60,20.20,19.53,29.40,27.00,25.67,32.33
2025-03-28 12:05:00,12.65,67.65,19.30,21.60,20.20,19.53,29.40,28.00,34.00,31.33
2025-03-28 12:10:00,12.57,68.63,19.30,21.60,20.20,19.50,29.43,30.33,25.67,31.67
2025-03-28 12:15:00,12.63,69.17,19.30,21.60,20.20,19.53,29.43,27.67,26.00,36.33
2025-03-28 12:20:00,12.67,69.07,19.30,21.60,20.20,19.52,29.53,25.00,30.25,31.33
2025-03-28 12:25:00,12.70,69.50,19.30,21.60,20.20,19.57,29.43,29.75,22.67,43.67
2025-03-28 12:30:00,12.67,69.33,19.30,21.60,20.20,19.47,29.53,30.33,27.67,33.67
2025-03-28 12:35:00,12.67,70.03,19.30,21.60,20.20,19.50,29.50,25.67,28.33,33.00
2025-03-28 12:40:00,12.70,69.63,19.30,21.60,20.20,19.53,29.40,25.33,27.50,33.33
2025-03-28 12:45:00,12.90,69.43,19.30,21.60,20.20,19.53,29.50,27.00,27.00,34.00
2025-03-28 12:50:00,13.07,68.83,19.30,21.60,20.20,19.50,29.40,27.67,26.67,31.00
2025-03-28 12:55:00,13.07,67.77,19.30,21.60,20.20,19.57,29.43,30.00,28.67,49.00
2025-03-28 13:00:00,12.97,68.40,19.30,21.60,20.20,19.57,29.63,27.75,28.00,47.00
2025-03-28 13:05:00,12.90,67.73,19.30,21.60,20.20,19.47,29.35,26.67,25.67,43.00
2025-03-28 13:10:00,12.80,69.30,19.30,21.60,20.20,19.50,29.53,27.00,24.67,35.50
2025-03-28 13:15:00,12.80,69.70,19.30,21.60,20.20,19.43,29.50,24.67,25.00,32.67
2025-03-28 13:20:00,12.80,70.27,19.30,21.60,20.20,19.43,29.57,25.67,25.67,33.00
2025-03-28 13:25:00,12.90,70.30,19.30,21.60,20.20,19.50,29.53,26.00,30.67,31.67
2025-03-28 13:30:00,12.77,69.07,19.30,21.60,20.20,19.50,29.50,26.00,26.50,33.67
2025-03-28 13:35:00,12.53,70.07,19.30,21.60,20.20,19.33,29.63,33.33,33.67,37.00
2025-03-28 13:40:00,12.43,69.87,19.27,21.60,20.20,19.43,29.40,31.25,29.67,36.00
2025-03-28 13:45:00,12.30,71.10,19.30,21.60,20.20,19.53,29.53,26.67,30.00,34.33
2025-03-28 13:50:00,12.17,70.33,19.30,21.57,20.20,19.50,29.40,29.33,27.67,39.67
2025-03-28 13:55:00,12.00,71.53,19.30,21.60,20.20,19.47,29.27,28.33,24.33,38.25
2025-03-28 14:00:00,12.03,72.10,19.30,21.60,20.20,19.50,29.40,26.00,28.00,40.67
2025-03-28 14:05:00,12.13,71.23,19.30,21.60,20.20,19.43,29.37,32.00,26.00,34.33
2025-03-28 14:10:00,12.30,70.90,19.27,21.57,20.20,19.50,29.50,30.00,27.00,40.00
2025-03-28 14:15:00,12.62,71.28,19.25,21.53,20.20,19.50,29.63,24.00,38.67,35.67
2025-03-28 14:20:00,12.67,68.93,19.23,21.43,20.20,19.43,29.53,27.00,27.33,34.00
2025-03-28 14:25:00,12.60,70.50,19.27,21.27,20.20,19.47,29.43,29.33,24.67,33.33
2025-03-28 14:30:00,12.60,70.07,19.23,21.15,20.20,19.45,29.30,24.67,33.75,38.67
2025-03-28 14:35:00,12.47,70.23,19.23,20.70,20.20,19.53,29.43,28.33,28.33,33.67
2025-03-28 14:40:00,12.33,70.97,19.20,20.70,20.20,19.40,29.40,28.75,25.67,35.67
2025-03-28 14:45:00,12.30,71.67,19.20,20.63,20.20,19.50,29.30,31.33,29.00,56.00
2025-03-28 14:50:00,12.20,70.30,19.17,20.60,20.20,19.53,29.27,29.67,26.67,43.25
2025-03-28 14:55:00,11.80,71.23,19.03,20.60,20.20,19.45,29.43,29.00,27.33,36.67
2025-03-28 15:00:00,11.60,71.88,19.03,20.60,20.20,19.47,29.53,27.67,29.33,34.33
2025-03-28 15:05:00,11.27,71.70,18.90,20.60,20.20,19.47,29.30,25.00,25.33,42.67
2025-03-28 15:10:00,10.97,72.80,18.95,20.60,20.20,19.53,29.30,26.25,29.33,32.33
2025-03-28 15:15:00,10.70,72.00,18.83,20.60,20.20,19.45,29.47,31.33,25.50,34.67
2025-03-28 15:20:00,10.43,74.53,18.70,20.60,20.20,19.43,29.33,25.67,26.33,32.67
2025-03-28 15:25:00,10.33,75.17,18.67,20.60,20.20,19.47,29.20,26.67,27.00,30.00
2025-03-28 15:30:00,10.37,76.20,18.63,20.60,19.80,19.37,29.48,34.33,28.00,36.00
2025-03-28 15:35:00,10.40,76.43,18.45,20.60,19.80,19.50,29.20,26.33,25.50,44.00
2025-03-28 15:40:00,10.40,76.53,18.37,20.60,19.80,19.43,29.47,27.25,38.33,35.00
2025-03-28 15:45:00,10.38,76.12,18.33,20.60,19.80,19.43,29.30,23.33,28.00,32.67
2025-03-28 15:50:00,10.27,75.80,18.30,20.60,19.80,19.43,29.47,25.33,25.67,35.33
2025-03-28 15:55:00,10.10,76.93,18.30,20.60,19.80,19.50,29.43,32.00,25.00,38.67
2025-03-28 16:00:00,10.10,77.80,18.30,20.60,19.80,19.43,29.30,27.00,28.33,34.00
2025-03-28 16:05:00,10.10,78.27,18.30,20.60,19.80,19.37,29.27,32.00,28.00,34.00
2025-03-28 16:10:00,10.13,78.63,18.30,20.60,19.80,19.37,29.33,30.67,29.33,31.67
2025-03-28 16:15:00,10.20,78.03,18.30,20.60,19.80,19.43,29.50,29.00,31.00,33.00
2025-03-28 16:20:00,10.07,77.67,18.30,20.60,19.80,19.43,29.27,25.67,29.00,36.25
2025-03-28 16:25:00,10.00,78.57,18.30,20.60,19.80,19.53,29.43,31.67,48.33,32.00
2025-03-28 16:30:00,9.93,78.87,18.30,20.60,19.80,19.40,29.37,23.67,28.33,40.33
2025-03-28 16:35:00,9.80,78.27,18.30,20.60,19.80,19.40,29.20,31.25,26.33,35.00
2025-03-28 16:40:00,9.55,78.55,18.30,20.60,19.80,19.40,29.27,28.00,27.00,31.33
2025-03-28 16:45:00,9.33,79.60,18.30,20.60,19.80,19.37,29.43,25.67,24.00,35.00
2025-03-28 16:50:00,9.27,79.77,18.30,20.60,19.80,19.40,29.47,33.00,30.75,53.33
2025-03-28 16:55:00,9.20,80.63,18.30,20.60,19.80,19.37,29.57,26.67,26.67,41.00
2025-03-28 17:00:00,9.30,81.23,18.30,20.60,19.80,19.33,29.47,29.00,26.67,36.33
2025-03-28 17:05:00,9.40,81.33,18.30,20.60,19.80,19.40,29.30,23.00,26.00,39.00
2025-03-28 17:10:00,9.40,80.97,18.30,20.60,19.80,19.47,29.40,26.00,28.33,34.00
2025-03-28 17:15:00,9.33,81.33,18.30,20.60,19.80,19.40,29.33,37.00,23.67,41.67
2025-03-28 17:20:00,9.40,81.60,18.30,20.60,19.80,19.37,29.37,24.67,38.00,36.67
2025-03-28 17:25:00,9.40,81.65,18.30,20.60,19.80,19.40,29.53,31.00,28.00,39.33
2025-03-28 17:30:00,9.40,81.10,18.30,20.60,19.80,19.33,29.27,28.00,30.67,32.67
2025-03-28 17:35:00,9.30,81.50,18.30,20.60,19.80,19.23,29.27,27.00,32.00,36.00
2025-03-28 17:40:00,9.30,81.87,18.30,20.60,19.80,19.43,29.40,29.67,32.67,31.67
2025-03-28 17:45:00,9.37,81.93,18.27,20.60,19.80,19.33,29.37,29.75,25.00,37.67
2025-03-28 17:50:00,9.33,82.03,18.27,20.60,19.80,19.37,29.40,26.33,38.67,37.00
2025-03-28 17:55:00,9.40,82.60,18.27,20.60,19.80,19.33,29.17,30.67,23.33,33.00
2025-03-28 18:00:00,9.40,82.17,18.27,20.60,19.80,19.37,29.17,25.00,30.67,33.00
2025-03-28 18:05:00,9.43,82.70,18.17,20.60,19.80,19.37,29.50,31.67,32.67,33.50
2025-03-28 18:10:00,9.43,82.30,18.07,20.60,19.80,19.47,29.40,28.67,24.33,33.33
2025-03-28 18:15:00,9.40,82.30,17.95,20.60,19.80,19.33,29.47,28.25,25.67,39.33
2025-03-28 18:20:00,9.38,82.15,17.75,20.60,19.80,19.40,29.47,29.12,27.00,32.67
2025-03-28 18:25:00,9.30,82.17,17.60,20.60,19.80,19.40,29.40,30.00,31.67,34.33
2025-03-28 18:30:00,9.20,81.93,17.60,20.60,19.80,19.40,29.47,26.67,27.67,40.67
2025-03-28 18:35:00,9.07,81.83,17.55,20.60,19.80,19.38,29.50,20.00,25.25,35.00
2025-03-28 18:40:00,8.93,82.23,17.47,20.60,19.80,19.43,29.33,25.00,28.00,43.33
2025-03-28 18:45:00,8.83,82.77,17.32,20.60,19.80,19.40,29.73,33.50,26.00,33.67
2025-03-28 18:50:00,8.80,83.40,17.30,20.60,19.80,19.30,29.37,26.33,36.75,34.00
2025-03-28 18:55:00,8.73,83.07,17.30,20.60,19.80,19.30,29.48,29.00,27.67,40.25
2025-03-28 19:00:00,8.70,83.57,17.30,20.60,19.80,19.43,29.27,28.33,26.00,32.00
2025-03-28 19:05:00,8.70,83.13,17.30,20.60,19.80,19.43,29.40,29.00,27.00,32.00
2025-03-28 19:10:00,8.70,83.55,17.30,20.60,19.80,19.40,29.37,34.00,26.00,31.00
2025-03-28 19:15:00,8.70,83.60,17.30,20.60,19.80,19.43,29.40,27.50,24.50,36.67
2025-03-28 19:20:00,8.70,83.47,17.30,20.60,19.80,19.33,29.47,25.67,34.00,39.33
2025-03-28 19:25:00,8.67,82.80,17.30,20.57,19.80,19.38,29.27,26.33,30.75,33.67
2025-03-28 19:30:00,8.50,83.10,17.30,20.57,19.80,19.37,29.27,29.33,31.00,38.67
2025-03-28 19:35:00,8.47,83.87,17.30,20.57,19.80,19.37,29.30,27.33,25.50,32.33
2025-03-28 19:40:00,8.50,83.83,17.30,20.47,19.80,19.47,29.30,26.00,26.33,33.00
2025-03-28 19:45:00,8.53,84.57,17.30,20.30,19.80,19.33,29.40,25.67,26.00,38.25
2025-03-28 19:50:00,8.60,83.90,17.30,20.30,19.67,19.33,29.43,26.67,34.00,34.67
2025-03-28 19:55:00,8.50,83.40,17.30,20.10,19.40,19.43,29.37,27.75,34.50,37.00
2025-03-28 20:00:00,8.45,83.75,17.30,20.00,19.40,19.33,29.37,25.33,26.00,33.67
2025-03-28 20:05:00,8.40,84.07,17.30,19.93,19.40,19.30,29.47,27.33,25.67,33.67
2025-03-28 20:10:00,8.40,84.23,17.30,19.73,19.40,19.35,29.37,27.00,27.75,35.67
2025-03-28 20:15:00,8.33,83.60,17.30,19.67,19.40,19.47,29.50,24.67,34.67,33.67
2025-03-28 20:20:00,8.03,82.73,17.30,19.67,19.40,19.37,29.37,33.75,27.00,36.33
2025-03-28 20:25:00,7.80,83.33,17.30,19.60,19.40,19.37,29.40,24.33,27.33,35.25
2025-03-28 20:30:00,7.63,84.20,17.30,19.63,19.40,19.23,29.33,32.67,33.33,34.67
2025-03-28 20:35:00,7.60,84.43,17.30,19.60,19.40,19.40,29.43,30.00,31.33,32.67
2025-03-28 20:40:00,7.53,84.38,17.30,19.60,19.40,19.33,29.20,26.33,25.00,35.00
2025-03-28 20:45:00,7.50,85.00,17.30,19.60,19.40,19.33,29.37,26.00,26.67,41.00
2025-03-28 20:50:00,7.37,84.27,17.30,19.60,19.40,19.45,29.37,27.67,26.25,36.67
2025-03-28 20:55:00,7.30,84.97,17.30,19.60,19.40,19.27,29.33,38.33,31.00,35.67
2025-03-28 21:00:00,7.30,85.03,17.30,19.60,19.40,19.30,29.45,30.33,26.67,39.50
2025-03-28 21:05:00,7.20,84.70,17.30,19.60,19.40,19.30,29.50,30.00,28.67,33.00
2025-03-28 21:10:00,7.05,84.60,17.30,19.60,19.40,19.30,29.60,27.33,29.67,35.00
2025-03-28 21:15:00,6.93,84.80,17.30,19.60,19.40,19.35,29.47,24.33,28.00,35.00
2025-03-28 21:20:00,6.97,85.63,17.30,19.60,19.40,19.37,29.40,33.33,31.00,35.00
2025-03-28 21:25:00,6.97,85.00,17.30,19.60,19.40,19.30,29.43,26.33,30.00,35.67
2025-03-28 21:30:00,6.87,84.90,17.30,19.60,19.40,19.30,29.50,28.33,27.67,41.00
2025-03-28 21:35:00,6.80,84.97,17.30,19.60,19.40,19.27,29.45,30.33,33.00,36.25
2025-03-28 21:40:00,6.70,84.85,17.30,19.60,19.40,19.27,29.63,27.67,28.33,40.00
2025-03-28 21:45:00,6.70,85.27,17.27,19.60,19.40,19.40,29.50,26.00,25.25,36.00
2025-03-28 21:50:00,6.67,84.67,17.27,19.60,19.40,19.35,29.57,26.50,31.00,32.50
2025-03-28 21:55:00,6.60,84.45,17.27,19.60,19.40,19.37,29.27,28.67,25.67,33.33
2025-03-28 22:00:00,6.50,84.47,17.27,19.60,19.40,19.27,29.37,30.00,31.00,43.33
2025-03-28 22:05:00,6.50,84.60,17.13,19.60,19.40,19.32,29.20,27.00,28.25,31.00
2025-03-28 22:10:00,6.50,84.50,17.10,19.60,19.40,19.30,29.38,27.33,29.67,36.75
2025-03-28 22:15:00,6.35,83.92,17.10,19.60,19.40,19.33,29.33,25.25,27.00,41.00
2025-03-28 22:20:00,6.27,84.03,17.07,19.60,19.40,19.30,29.43,31.00,26.75,33.00
2025-03-28 22:25:00,6.20,84.23,17.07,19.60,19.40,19.25,29.47,25.67,30.00,34.67
2025-03-28 22:30:00,6.13,84.07,16.85,19.60,19.40,19.38,29.38,29.50,25.00,36.75
2025-03-28 22:35:00,6.20,85.33,16.67,19.60,19.40,19.33,29.37,28.67,29.00,40.00
2025-03-28 22:40:00,6.27,84.57,16.52,19.60,19.40,19.30,29.40,27.67,25.50,39.67
2025-03-28 22:45:00,6.27,84.67,16.53,19.60,19.40,19.30,29.52,25.33,31.00,33.00
2025-03-28 22:50:00,6.30,84.90,16.50,19.60,19.40,19.20,29.43,26.00,33.00,36.67
2025-03-28 22:55:00,6.33,85.40,16.35,19.60,19.40,19.27,29.30,25.00,27.50,35.00
2025-03-28 23:00:00,6.40,85.10,16.30,19.60,19.40,19.30,29.43,28.33,33.00,36.50
2025-03-28 23:05:00,6.42,85.20,16.30,19.60,19.40,19.40,29.20,30.50,31.67,34.00
2025-03-28 23:10:00,6.37,84.50,16.30,19.60,19.40,19.30,29.43,26.00,33.00,36.33
2025-03-28 23:15:00,6.33,85.23,16.30,19.60,19.40,19.30,29.50,26.67,32.00,35.75
2025-03-28 23:20:00,6.40,85.38,16.30,19.60,19.40,19.30,29.27,30.25,27.33,34.67
2025-03-28 23:25:00,6.40,85.43,16.30,19.60,19.40,19.30,29.53,29.33,30.33,53.33
2025-03-28 23:30:00,6.43,85.50,16.30,19.60,19.40,19.20,29.30,25.75,32.00,36.00
2025-03-28 23:35:00,6.50,85.65,16.30,19.60,19.40,19.10,29.43,30.00,28.67,41.67
2025-03-28 23:40:00,6.60,85.67,16.30,19.60,19.27,19.10,29.30,30.00,26.50,34.33
2025-03-28 23:45:00,6.57,85.40,16.30,19.60,19.00,19.10,29.40,24.67,27.00,35.25
2025-03-28 23:50:00,6.55,85.55,16.30,19.60,19.00,19.15,29.43,26.00,32.00,35.67
2025-03-28 23:55:00,6.63,86.03,16.30,19.60,19.00,19.27,29.27,27.50,33.67,36.00
2025-03-29 00:00:00,6.70,85.93,16.30,19.60,19.00,19.27,29.32,32.33,26.00,33.75
2025-03-29 00:05:00,6.78,86.05,16.30,19.60,19.00,19.10,29.37,28.00,27.67,33.33
2025-03-29 00:10:00,6.93,86.33,16.30,19.60,19.00,19.05,29.37,34.00,25.50,34.67
2025-03-29 00:15:00,7.00,86.07,16.30,19.60,19.00,19.10,29.35,29.00,24.00,37.00
2025-03-29 00:20:00,7.05,85.95,16.30,19.60,19.00,19.17,29.43,31.00,26.67,33.33
2025-03-29 00:25:00,7.10,85.60,16.30,19.60,19.00,19.10,29.40,27.50,30.50,36.67
2025-03-29 00:30:00,7.03,84.90,16.30,19.60,19.00,19.23,29.40,26.00,26.50,36.50
2025-03-29 00:35:00,6.90,85.22,16.30,19.60,19.00,19.20,29.33,27.00,27.67,31.67
2025-03-29 00:40:00,6.90,85.53,16.30,19.60,19.00,19.20,29.37,35.25,30.67,35.67
2025-03-29 00:45:00,6.80,85.50,16.30,19.60,19.00,19.13,29.35,28.00,37.00,36.75
2025-03-29 00:50:00,6.78,85.38,16.30,19.60,19.00,19.20,29.40,28.00,26.67,32.00
2025-03-29 00:55:00,6.70,85.67,16.30,19.60,19.00,19.20,29.37,27.00,28.50,46.67
2025-03-29 01:00:00,6.70,85.67,16.30,19.60,19.00,19.17,29.35,29.67,24.00,42.50
2025-03-29 01:05:00,6.67,85.65,16.30,19.60,19.00,19.30,29.37,29.67,27.67,38.33
2025-03-29 01:10:00,6.60,85.50,16.30,19.60,19.00,19.00,29.37,34.00,26.50,34.00
2025-03-29 01:15:00,6.60,86.28,16.25,19.60,19.00,19.10,29.30,33.00,24.33,33.75
2025-03-29 01:20:00,6.70,86.17,16.30,19.60,19.00,19.20,29.13,28.33,26.00,33.67
2025-03-29 01:25:00,6.67,85.87,16.23,19.60,19.00,19.30,29.43,28.50,28.50,36.50
2025-03-29 01:30:00,6.67,86.17,16.20,19.57,19.00,19.20,29.27,28.33,28.00,32.67
2025-03-29 01:35:00,6.67,85.53,16.10,19.60,19.00,19.15,29.30,24.75,30.75,38.33
2025-03-29 01:40:00,6.60,85.47,16.13,19.53,19.00,19.13,29.35,27.00,29.33,34.50
2025-03-29 01:45:00,6.50,86.05,16.02,19.53,19.00,19.07,29.50,28.50,26.33,33.67
2025-03-29 01:50:00,6.60,86.63,16.07,19.57,19.00,19.32,29.33,36.33,28.50,34.00
2025-03-29 01:55:00,6.60,85.70,16.00,19.47,19.00,19.30,29.40,31.00,28.33,34.00
2025-03-29 02:00:00,6.60,85.97,15.70,19.43,19.00,19.23,29.37,26.33,30.00,33.00
2025-03-29 02:05:00,6.60,85.50,15.83,19.33,19.00,19.20,29.25,27.67,26.33,46.25
2025-03-29 02:10:00,6.58,85.60,15.60,19.30,19.00,18.97,29.30,39.00,28.33,32.00
2025-03-29 02:15:00,6.50,85.53,15.43,19.15,19.00,19.12,29.33,27.67,26.50,52.00
2025-03-29 02:20:00,6.50,85.40,15.45,19.03,19.00,18.97,29.35,28.00,25.67,39.75
2025-03-29 02:25:00,6.42,85.12,15.33,18.87,19.00,19.10,29.40,27.00,32.00,34.00
2025-03-29 02:30:00,6.37,85.53,15.32,18.73,19.00,19.25,29.33,27.00,32.67,34.33
2025-03-29 02:35:00,6.30,85.73,15.30,18.67,19.00,19.10,29.45,27.33,25.33,34.75
2025-03-29 02:40:00,6.30,85.78,15.33,18.67,19.00,19.07,29.27,26.33,24.67,37.00
2025-03-29 02:45:00,6.20,85.13,15.30,18.62,19.00,19.00,29.40,26.25,30.50,32.00
2025-03-29 02:50:00,6.20,86.22,15.30,18.60,19.00,19.10,29.50,29.50,30.00,33.25
2025-03-29 02:55:00,6.30,86.80,15.30,18.60,19.00,19.07,29.43,26.00,29.25,41.67
2025-03-29 03:00:00,6.40,86.33,15.30,18.60,19.00,19.07,29.38,25.25,30.67,34.00
2025-03-29 03:05:00,6.45,86.38,15.30,18.60,19.00,19.23,29.27,30.67,26.00,34.00
2025-03-29 03:10:00,6.50,85.90,15.30,18.60,19.00,19.07,29.23,28.00,28.25,41.33
2025-03-29 03:15:00,6.50,85.97,15.30,18.60,18.70,19.00,29.32,31.00,26.33,34.00
2025-03-29 03:20:00,6.50,86.45,15.30,18.60,18.60,19.23,29.23,27.67,25.33,40.00
2025-03-29 03:25:00,6.57,86.07,15.30,18.60,18.60,19.10,29.27,26.50,26.75,33.33
2025-03-29 03:30:00,6.50,85.95,15.30,18.60,18.60,19.27,29.35,28.00,34.67,36.50
2025-03-29 03:35:00,6.60,86.33,15.30,18.60,18.60,19.20,29.23,28.67,27.00,38.67
2025-03-29 03:40:00,6.60,85.53,15.30,18.60,18.60,19.17,29.35,24.00,29.33,39.00
2025-03-29 03:45:00,6.45,84.60,15.30,18.60,18.60,19.27,29.40,26.25,28.67,38.33
2025-03-29 03:50:00,6.43,85.83,15.30,18.60,18.60,19.00,29.30,26.33,32.00,45.33
2025-03-29 03:55:00,6.53,86.07,15.30,18.60,18.60,19.00,29.30,28.00,31.33,35.50
2025-03-29 04:00:00,6.60,85.88,15.30,18.60,18.60,19.07,29.50,26.00,24.67,35.67
2025-03-29 04:05:00,6.60,85.77,15.30,18.60,18.60,19.23,29.43,33.25,34.25,37.33
2025-03-29 04:10:00,6.60,85.22,15.30,18.60,18.60,19.33,29.45,27.00,28.00,34.25
2025-03-29 04:15:00,6.60,85.43,15.30,18.60,18.60,19.02,29.40,27.33,26.75,35.33
2025-03-29 04:20:00,6.60,85.73,15.30,18.60,18.60,19.10,29.48,33.75,26.00,35.00
2025-03-29 04:25:00,6.60,85.75,15.30,18.60,18.60,19.10,29.53,31.33,26.33,37.67
2025-03-29 04:30:00,6.70,85.77,15.30,18.60,18.60,19.15,29.33,27.00,35.00,35.33
2025-03-29 04:35:00,6.63,85.27,15.30,18.60,18.60,19.27,29.35,26.00,29.33,31.67
2025-03-29 04:40:00,6.55,84.78,15.30,18.60,18.60,19.12,29.33,27.50,28.25,33.33
2025-03-29 04:45:00,6.43,84.13,15.30,18.60,18.60,19.37,29.27,33.00,24.67,33.50
2025-03-29 04:50:00,6.30,85.00,15.30,18.60,18.60,19.20,29.40,30.25,28.00,34.00
2025-03-29 04:55:00,6.33,85.63,15.30,18.60,18.60,19.00,29.27,29.00,32.67,35.67
2025-03-29 05:00:00,6.40,85.60,15.30,18.60,18.60,19.10,29.40,36.00,30.89,44.00
2025-03-29 05:05:00,6.40,85.50,15.30,18.60,18.60,19.20,29.35,28.50,29.11,38.75
2025-03-29 05:10:00,6.40,85.40,15.30,18.60,18.60,19.30,29.30,21.00,27.33,33.50
2025-03-29 05:15:00,6.30,85.47,15.30,18.60,18.60,19.13,29.32,30.00,33.00,39.25
2025-03-29 05:20:00,6.30,85.08,15.30,18.60,18.60,18.93,29.37,29.67,29.00,35.67
2025-03-29 05:25:00,6.30,85.53,15.30,18.60,18.60,19.00,29.27,25.75,25.50,31.50
2025-03-29 05:30:00,6.28,85.58,15.30,18.60,18.60,18.97,29.40,26.67,25.00,36.00
2025-03-29 05:35:00,6.23,85.27,15.30,18.60,18.60,19.07,29.47,30.50,28.67,41.00
2025-03-29 05:40:00,6.10,84.80,15.30,18.60,18.60,19.23,29.23,26.67,25.00,41.25
2025-03-29 05:45:00,5.92,84.88,15.28,18.60,18.60,18.90,29.20,30.50,26.00,42.67
2025-03-29 05:50:00,5.90,85.80,15.30,18.60,18.60,19.23,29.50,27.00,27.00,41.67
2025-03-29 05:55:00,5.97,86.03,15.30,18.60,18.60,19.13,29.32,34.33,30.00,37.25
2025-03-29 06:00:00,6.05,86.55,15.25,18.60,18.60,19.15,29.40,34.50,29.00,35.00
2025-03-29 06:05:00,6.17,86.87,15.23,18.60,18.60,19.27,29.53,24.33,27.75,38.33
2025-03-29 06:10:00,6.20,86.57,15.22,18.60,18.60,19.10,29.20,26.50,28.50,39.25
2025-03-29 06:15:00,6.28,86.22,15.20,18.60,18.60,19.03,29.50,29.00,25.00,43.00
2025-03-29 06:20:00,6.20,85.67,15.18,18.60,18.60,19.02,29.37,31.00,29.75,33.67
2025-03-29 06:25:00,6.10,85.57,15.17,18.60,18.60,19.43,29.30,27.33,30.50,35.50
2025-03-29 06:30:00,6.10,85.95,15.10,18.60,18.60,19.07,29.33,31.50,34.00,34.67
2025-03-29 06:35:00,6.10,86.30,15.03,18.60,18.60,18.95,29.17,28.00,28.75,38.00
